variation_group_id,program_family,name_1,name_2,source,url,stem_fields_1,stem_fields_2,distinguishing_feature,name_similarity,recommendation,index_1,index_2
VAR_205,Stanford Pre-Collegiate,Stanford Pre-Collegiate Game Design,Stanford Pre-Collegiate Robotics,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Computer Science, Game Development, Design","Robotics, Engineering, Computer Science","Field: Computer Science, Game Development, Design",74.63%,keep_separate,48,49
VAR_206,Stanford Pre-Collegiate,Stanford Pre-Collegiate Game Design,Stanford Pre-Collegiate Environmental Science,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Computer Science, Game Development, Design","Environmental Science, Biology, Chemistry","Field: Computer Science, Game Development, Design",72.50%,keep_separate,48,50
VAR_207,Stanford Pre-Collegiate,Stanford Pre-Collegiate Game Design,Stanford Pre-Collegiate Medical Sciences,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Computer Science, Game Development, Design","Medicine, Health Sciences, Biology","Field: Computer Science, Game Development, Design",77.33%,keep_separate,48,51
VAR_208,Stanford Pre-Collegiate,Stanford Pre-Collegiate Game Design,Stanford Pre-Collegiate Chemistry,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Computer Science, Game Development, Design","Chemistry, Science","Field: Computer Science, Game Development, Design",76.47%,keep_separate,48,52
VAR_209,Stanford Pre-Collegiate,Stanford Pre-Collegiate Game Design,Stanford Pre-Collegiate Business & Entrepreneurship,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Computer Science, Game Development, Design","Business, Entrepreneurship, Technology","Field: Computer Science, Game Development, Design",62.79%,keep_separate,48,53
VAR_210,Stanford Pre-Collegiate,Stanford Pre-Collegiate Robotics,Stanford Pre-Collegiate Environmental Science,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Robotics, Engineering, Computer Science","Environmental Science, Biology, Chemistry","Subject: Robotics; Field: Robotics, Engineering, Computer Science",75.32%,keep_separate,49,50
VAR_211,Stanford Pre-Collegiate,Stanford Pre-Collegiate Robotics,Stanford Pre-Collegiate Medical Sciences,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Robotics, Engineering, Computer Science","Medicine, Health Sciences, Biology","Subject: Robotics; Field: Robotics, Engineering, Computer Science",75.00%,keep_separate,49,51
VAR_212,Stanford Pre-Collegiate,Stanford Pre-Collegiate Robotics,Stanford Pre-Collegiate Chemistry,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Robotics, Engineering, Computer Science","Chemistry, Science","Subject: Robotics; Field: Robotics, Engineering, Computer Science",76.92%,keep_separate,49,52
VAR_213,Stanford Pre-Collegiate,Stanford Pre-Collegiate Robotics,Stanford Pre-Collegiate Business & Entrepreneurship,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Robotics, Engineering, Computer Science","Business, Entrepreneurship, Technology","Subject: Robotics; Field: Robotics, Engineering, Computer Science",62.65%,keep_separate,49,53
VAR_214,Stanford Pre-Collegiate,Stanford Pre-Collegiate Environmental Science,Stanford Pre-Collegiate Medical Sciences,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Environmental Science, Biology, Chemistry","Medicine, Health Sciences, Biology","Subject: Environmental; Field: Environmental Science, Biology, Chemistry",84.71%,keep_separate,50,51
VAR_215,Stanford Pre-Collegiate,Stanford Pre-Collegiate Environmental Science,Stanford Pre-Collegiate Chemistry,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Environmental Science, Biology, Chemistry","Chemistry, Science","Subject: Environmental; Field: Environmental Science, Biology, Chemistry",69.23%,keep_separate,50,52
VAR_216,Stanford Pre-Collegiate,Stanford Pre-Collegiate Environmental Science,Stanford Pre-Collegiate Business & Entrepreneurship,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Environmental Science, Biology, Chemistry","Business, Entrepreneurship, Technology","Subject: Environmental; Field: Environmental Science, Biology, Chemistry",64.58%,keep_separate,50,53
VAR_217,Stanford Pre-Collegiate,Stanford Pre-Collegiate Medical Sciences,Stanford Pre-Collegiate Chemistry,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Medicine, Health Sciences, Biology","Chemistry, Science","Field: Medicine, Health Sciences, Biology",73.97%,keep_separate,51,52
VAR_218,Stanford Pre-Collegiate,Stanford Pre-Collegiate Medical Sciences,Stanford Pre-Collegiate Business & Entrepreneurship,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Medicine, Health Sciences, Biology","Business, Entrepreneurship, Technology","Field: Medicine, Health Sciences, Biology",65.93%,keep_separate,51,53
VAR_219,Stanford Pre-Collegiate,Stanford Pre-Collegiate Chemistry,Stanford Pre-Collegiate Business & Entrepreneurship,Stanford Pre-Collegiate Programs,https://summerinstitutes.spcs.stanford.edu/,"Chemistry, Science","Business, Entrepreneurship, Technology","Subject: Chemistry; Field: Chemistry, Science",66.67%,keep_separate,52,53
VAR_220,SSP (Summer Science Program),Summer Science Program (SSP) - Astrophysics at New Mexico Tech,Summer Science Program (SSP) - Biochemistry at Indiana University,Summer Science Program,https://summerscience.org/programs/,"Astrophysics, Astronomy, Physics, Computer Science, Orbital Mechanics","Biochemistry, Molecular Biology, Bioinformatics, Laboratory Techniques, Enzymology","Subject: Physics; Location: New Mexico Tech; Session: Summer; Field: Astrophysics, Astronomy, Physics, Computer Science, Orbital Mechanics",67.72%,keep_separate,176,177
VAR_221,Unknown,BYJU'S Future School - Coding for Beginners (Ages 6-8),BYJU'S Future School - Calculus and Advanced Topics (Ages 14-18),BYJU'S Future School,https://www.byjusfutureschool.com/,"Computer Science, Coding, Programming, Scratch","Mathematics, Calculus, Statistics, Advanced Math","Field: Computer Science, Coding, Programming, Scratch",62.71%,keep_separate,94,95
VAR_222,Unknown,BYJU'S Future School - Coding for Beginners (Ages 6-8),BYJU'S Future School - Free Trial Classes,BYJU'S Future School,https://www.byjusfutureschool.com/,"Computer Science, Coding, Programming, Scratch","Computer Science, Mathematics, Trial Program","Field: Computer Science, Coding, Programming, Scratch",56.84%,keep_separate,94,96
VAR_223,Unknown,BYJU'S Future School - Calculus and Advanced Topics (Ages 14-18),BYJU'S Future School - Free Trial Classes,BYJU'S Future School,https://www.byjusfutureschool.com/,"Mathematics, Calculus, Statistics, Advanced Math","Computer Science, Mathematics, Trial Program","Subject: Mathematics; Grade: High School; Field: Mathematics, Calculus, Statistics, Advanced Math",59.05%,keep_separate,95,96
VAR_224,Unknown,AI Scholars,CS Scholars,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning","Computer Science, Programming, Software Engineering","Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",81.82%,keep_separate,8,9
VAR_225,Unknown,AI Scholars,National High School Game Academy,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning","Game Development, Computer Science, Design, Programming","Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",40.91%,keep_separate,8,10
VAR_226,Unknown,AI Scholars,Summer Academy for Math and Science,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning","Mathematics, Science, Physics, Chemistry","Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",17.39%,keep_separate,8,11
VAR_227,Unknown,AI Scholars,Architecture Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning","Architecture, Design, Engineering","Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",32.26%,keep_separate,8,12
VAR_228,Unknown,AI Scholars,Design Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning","Design, UX Design, Product Design, Visual Communication","Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",8.00%,keep_separate,8,13
VAR_229,Unknown,AI Scholars,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Artificial Intelligence, Computer Science, Machine Learning",Various STEM and Liberal Arts,"Subject: Artificial Intelligence; Subject: Machine Learning; Field: Artificial Intelligence, Computer Science, Machine Learning",24.00%,keep_separate,8,14
VAR_230,Unknown,CS Scholars,National High School Game Academy,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Computer Science, Programming, Software Engineering","Game Development, Computer Science, Design, Programming","Subject: Computer Science; Grade: High School; Field: Computer Science, Programming, Software Engineering",31.82%,keep_separate,9,10
VAR_231,Unknown,CS Scholars,Summer Academy for Math and Science,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Computer Science, Programming, Software Engineering","Mathematics, Science, Physics, Chemistry","Subject: Computer Science; Grade: High School; Field: Computer Science, Programming, Software Engineering",17.39%,keep_separate,9,11
VAR_232,Unknown,CS Scholars,Architecture Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Computer Science, Programming, Software Engineering","Architecture, Design, Engineering","Subject: Computer Science; Grade: High School; Field: Computer Science, Programming, Software Engineering",25.81%,keep_separate,9,12
VAR_233,Unknown,CS Scholars,Design Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Computer Science, Programming, Software Engineering","Design, UX Design, Product Design, Visual Communication","Subject: Computer Science; Grade: High School; Field: Computer Science, Programming, Software Engineering",32.00%,keep_separate,9,13
VAR_234,Unknown,CS Scholars,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Computer Science, Programming, Software Engineering",Various STEM and Liberal Arts,"Subject: Computer Science; Grade: High School; Field: Computer Science, Programming, Software Engineering",32.00%,keep_separate,9,14
VAR_235,Unknown,National High School Game Academy,Summer Academy for Math and Science,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Game Development, Computer Science, Design, Programming","Mathematics, Science, Physics, Chemistry","Grade: High School; Field: Game Development, Computer Science, Design, Programming",32.35%,keep_separate,10,11
VAR_236,Unknown,National High School Game Academy,Architecture Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Game Development, Computer Science, Design, Programming","Architecture, Design, Engineering","Grade: High School; Field: Game Development, Computer Science, Design, Programming",22.64%,keep_separate,10,12
VAR_237,Unknown,National High School Game Academy,Design Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Game Development, Computer Science, Design, Programming","Design, UX Design, Product Design, Visual Communication","Grade: High School; Field: Game Development, Computer Science, Design, Programming",29.79%,keep_separate,10,13
VAR_238,Unknown,National High School Game Academy,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Game Development, Computer Science, Design, Programming",Various STEM and Liberal Arts,"Grade: High School; Field: Game Development, Computer Science, Design, Programming",12.77%,keep_separate,10,14
VAR_239,Unknown,Summer Academy for Math and Science,Architecture Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Mathematics, Science, Physics, Chemistry","Architecture, Design, Engineering","Subject: Mathematics; Session: Summer; Field: Mathematics, Science, Physics, Chemistry",7.27%,keep_separate,11,12
VAR_240,Unknown,Summer Academy for Math and Science,Design Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Mathematics, Science, Physics, Chemistry","Design, UX Design, Product Design, Visual Communication","Subject: Mathematics; Session: Summer; Field: Mathematics, Science, Physics, Chemistry",12.24%,keep_separate,11,13
VAR_241,Unknown,Summer Academy for Math and Science,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Mathematics, Science, Physics, Chemistry",Various STEM and Liberal Arts,"Subject: Mathematics; Session: Summer; Field: Mathematics, Science, Physics, Chemistry",40.82%,keep_separate,11,14
VAR_242,Unknown,Architecture Program,Design Program,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Architecture, Design, Engineering","Design, UX Design, Product Design, Visual Communication","Field: Architecture, Design, Engineering",52.94%,keep_separate,12,13
VAR_243,Unknown,Architecture Program,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Architecture, Design, Engineering",Various STEM and Liberal Arts,"Field: Architecture, Design, Engineering",17.65%,keep_separate,12,14
VAR_244,Unknown,Design Program,Summer Session,Carnegie Mellon Pre-College,https://www.cmu.edu/pre-college/,"Design, UX Design, Product Design, Visual Communication",Various STEM and Liberal Arts,"Subject: Environmental; Field: Design, UX Design, Product Design, Visual Communication",28.57%,keep_separate,13,14
VAR_245,Unknown,Kode With Klossy Virtual Web Development Camp,Kode With Klossy Capstone Project,Kode With Klossy,https://www.kodewithklossy.com/programs,"Computer Science, Web Development, HTML, CSS, JavaScript","Computer Science, Project Management, Software Development","Field: Computer Science, Web Development, HTML, CSS, JavaScript",51.28%,keep_separate,26,27
VAR_246,Unknown,TEALS Introduction to Computer Science,TEALS AP Computer Science A,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,Computer Science,Subject: Computer Science; Grade: High School; Field: Computer Science,70.77%,keep_separate,29,30
VAR_247,Unknown,TEALS Introduction to Computer Science,TEALS AP Computer Science Principles,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,Computer Science,Subject: Computer Science; Grade: High School; Field: Computer Science,62.16%,keep_separate,29,31
VAR_248,Unknown,TEALS Introduction to Computer Science,TEALS Cybersecurity,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,"Computer Science, Cybersecurity",Subject: Computer Science; Grade: High School; Field: Computer Science,42.11%,keep_separate,29,32
VAR_249,Unknown,TEALS AP Computer Science A,TEALS AP Computer Science Principles,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,Computer Science,Subject: Computer Science; Field: Computer Science,82.54%,keep_separate,30,31
VAR_250,Unknown,TEALS AP Computer Science A,TEALS Cybersecurity,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,"Computer Science, Cybersecurity",Subject: Computer Science; Field: Computer Science,52.17%,keep_separate,30,32
VAR_251,Unknown,TEALS AP Computer Science Principles,TEALS Cybersecurity,Microsoft TEALS,https://www.microsoft.com/en-us/teals,Computer Science,"Computer Science, Cybersecurity",Subject: Computer Science; Field: Computer Science,47.27%,keep_separate,31,32
VAR_252,Unknown,NSBE Jr. - College Tours Program,NSBE Jr. - Mentorship Circles,NSBE Jr.,https://www.nsbe.org/nsbejr,"College Preparation, Career Exploration, Engineering Education","Engineering, Career Development, Academic Support","Subject: Engineering; Grade: High School; Field: College Preparation, Career Exploration, Engineering Education",49.18%,keep_separate,118,119
VAR_253,Unknown,NSBE Jr. - College Tours Program,NSBE Jr. - Scholarship and Financial Aid Workshops,NSBE Jr.,https://www.nsbe.org/nsbejr,"College Preparation, Career Exploration, Engineering Education","College Preparation, Financial Literacy, Scholarship Applications","Subject: Engineering; Grade: High School; Field: College Preparation, Career Exploration, Engineering Education",43.90%,keep_separate,118,120
VAR_254,Unknown,NSBE Jr. - Mentorship Circles,NSBE Jr. - Scholarship and Financial Aid Workshops,NSBE Jr.,https://www.nsbe.org/nsbejr,"Engineering, Career Development, Academic Support","College Preparation, Financial Literacy, Scholarship Applications","Subject: Engineering; Field: Engineering, Career Development, Academic Support",55.70%,keep_separate,119,120
VAR_255,Unknown,Polygence - Scholarship and Financial Aid,Polygence Research Academy - Virtual Mentorship,Polygence,https://www.polygence.org/,"Financial Aid, Scholarships, Access, Diversity, Equity","All Sciences, Engineering, Mathematics, Computer Science, Social Sciences","Field: Financial Aid, Scholarships, Access, Diversity, Equity",40.91%,keep_separate,144,163
VAR_256,Unknown,Polygence - Core Research Program,Polygence - Biotechnology and Life Sciences,Polygence,https://www.polygence.org/programs,"All STEM Fields, Science, Technology, Engineering, Mathematics","Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics","Grade: High School; Field: All STEM Fields, Science, Technology, Engineering, Mathematics",47.37%,keep_separate,139,140
VAR_257,Unknown,Polygence - Core Research Program,Polygence - Engineering and Design,Polygence,https://www.polygence.org/programs,"All STEM Fields, Science, Technology, Engineering, Mathematics","Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving","Grade: High School; Field: All STEM Fields, Science, Technology, Engineering, Mathematics",50.75%,keep_separate,139,141
VAR_258,Unknown,Polygence - Core Research Program,Polygence - Chemistry and Materials Science,Polygence,https://www.polygence.org/programs,"All STEM Fields, Science, Technology, Engineering, Mathematics","Chemistry, Materials Science, Nanotechnology, Chemical Engineering, Organic Chemistry","Grade: High School; Field: All STEM Fields, Science, Technology, Engineering, Mathematics",47.37%,keep_separate,139,142
VAR_259,Unknown,Polygence - Core Research Program,Polygence - Psychology and Cognitive Science,Polygence,https://www.polygence.org/programs,"All STEM Fields, Science, Technology, Engineering, Mathematics","Psychology, Cognitive Science, Neuroscience, Behavioral Science, Research Methods","Grade: High School; Field: All STEM Fields, Science, Technology, Engineering, Mathematics",46.75%,keep_separate,139,143
VAR_260,Unknown,Polygence - Biotechnology and Life Sciences,Polygence - Engineering and Design,Polygence,https://www.polygence.org/programs,"Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics","Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving","Subject: Biology; Subject: Neuroscience; Field: Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics",59.74%,keep_separate,140,141
VAR_261,Unknown,Polygence - Biotechnology and Life Sciences,Polygence - Chemistry and Materials Science,Polygence,https://www.polygence.org/programs,"Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics","Chemistry, Materials Science, Nanotechnology, Chemical Engineering, Organic Chemistry","Subject: Biology; Subject: Neuroscience; Field: Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics",67.44%,keep_separate,140,142
VAR_262,Unknown,Polygence - Biotechnology and Life Sciences,Polygence - Psychology and Cognitive Science,Polygence,https://www.polygence.org/programs,"Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics","Psychology, Cognitive Science, Neuroscience, Behavioral Science, Research Methods","Subject: Biology; Subject: Neuroscience; Field: Biology, Biotechnology, Genetics, Neuroscience, Life Sciences, Bioinformatics",78.16%,keep_separate,140,143
VAR_263,Unknown,Polygence - Engineering and Design,Polygence - Chemistry and Materials Science,Polygence,https://www.polygence.org/programs,"Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving","Chemistry, Materials Science, Nanotechnology, Chemical Engineering, Organic Chemistry","Subject: Engineering; Subject: Biomedical; Field: Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving",62.34%,keep_separate,141,142
VAR_264,Unknown,Polygence - Engineering and Design,Polygence - Psychology and Cognitive Science,Polygence,https://www.polygence.org/programs,"Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving","Psychology, Cognitive Science, Neuroscience, Behavioral Science, Research Methods","Subject: Engineering; Subject: Biomedical; Field: Engineering, Mechanical Engineering, Electrical Engineering, Design, Problem Solving",51.28%,keep_separate,141,143
VAR_265,Unknown,Polygence - Chemistry and Materials Science,Polygence - Psychology and Cognitive Science,Polygence,https://www.polygence.org/programs,"Chemistry, Materials Science, Nanotechnology, Chemical Engineering, Organic Chemistry","Psychology, Cognitive Science, Neuroscience, Behavioral Science, Research Methods","Subject: Chemistry; Field: Chemistry, Materials Science, Nanotechnology, Chemical Engineering, Organic Chemistry",68.97%,keep_separate,142,143
VAR_266,MIT Programs,MIT RISE - Research in Science and Engineering,Stanford RISE Summer Research Program,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Biomedical Research, Engineering, Computational Science, Laboratory Science","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",43.37%,keep_separate,145,146
VAR_267,MIT Programs,MIT RISE - Research in Science and Engineering,UC Berkeley RISE Research Internship,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Life Sciences, Physical Sciences, Engineering, Environmental Science","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",48.78%,keep_separate,145,147
VAR_268,MIT Programs,MIT RISE - Research in Science and Engineering,Carnegie Mellon RISE Computer Science Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",34.78%,keep_separate,145,148
VAR_269,MIT Programs,MIT RISE - Research in Science and Engineering,Columbia RISE Biomedical Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",43.04%,keep_separate,145,149
VAR_270,MIT Programs,MIT RISE - Research in Science and Engineering,University of Washington RISE Engineering Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",39.58%,keep_separate,145,150
VAR_271,MIT Programs,MIT RISE - Research in Science and Engineering,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",40.00%,keep_separate,145,151
VAR_272,MIT Programs,MIT RISE - Research in Science and Engineering,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",42.70%,keep_separate,145,152
VAR_273,MIT Programs,MIT RISE - Research in Science and Engineering,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",35.56%,keep_separate,145,153
VAR_274,MIT Programs,MIT RISE - Research in Science and Engineering,Duke RISE Environmental Science Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Environmental Science, Climate Change, Ecology, Environmental Policy, Sustainability","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",34.88%,keep_separate,145,154
VAR_275,MIT Programs,MIT RISE - Research in Science and Engineering,University of Illinois RISE Physics and Astronomy,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Physics, Astronomy, Astrophysics, Particle Physics, Observatory Research","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",35.79%,keep_separate,145,155
VAR_276,MIT Programs,MIT RISE - Research in Science and Engineering,Johns Hopkins RISE Neuroscience Research,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",37.21%,keep_separate,145,156
VAR_277,MIT Programs,MIT RISE - Research in Science and Engineering,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",43.48%,keep_separate,145,157
VAR_278,MIT Programs,MIT RISE - Research in Science and Engineering,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Engineering, Computer Science, Life Sciences, Research Methods","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Computer Science; Subject: Engineering; Grade: High School; Field: Engineering, Computer Science, Life Sciences, Research Methods",51.16%,keep_separate,145,158
VAR_279,Unknown,Stanford RISE Summer Research Program,UC Berkeley RISE Research Internship,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Life Sciences, Physical Sciences, Engineering, Environmental Science","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",46.58%,keep_separate,146,147
VAR_280,Unknown,Stanford RISE Summer Research Program,Carnegie Mellon RISE Computer Science Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Computer Science, Artificial Intelligence, Machine Learning, Robotics, Human-Computer Interaction","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",50.60%,keep_separate,146,148
VAR_281,Unknown,Stanford RISE Summer Research Program,Columbia RISE Biomedical Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Biomedical Research, Medicine, Drug Development, Public Health, Clinical Research","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",51.43%,keep_separate,146,149
VAR_282,Unknown,Stanford RISE Summer Research Program,University of Washington RISE Engineering Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Mechanical Engineering, Electrical Engineering, Civil Engineering, Biomedical Engineering","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",50.57%,keep_separate,146,150
VAR_283,Unknown,Stanford RISE Summer Research Program,University of Michigan RISE Research Fellows,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Natural Sciences, Engineering, Mathematics, Research Methods","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",49.38%,keep_separate,146,151
VAR_284,Unknown,Stanford RISE Summer Research Program,Georgia Tech RISE Engineering and Computing,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Engineering, Computer Science, Robotics, Cybersecurity, Materials Science","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",37.50%,keep_separate,146,152
VAR_285,Unknown,Stanford RISE Summer Research Program,Northwestern RISE Materials Science Research,RISE Programs,https://www.riseprograms.org/programs,"Biomedical Research, Engineering, Computational Science, Laboratory Science","Materials Science, Nanotechnology, Polymers, Energy Materials, Chemistry","Subject: Engineering; Subject: Biomedical; Grade: High School; Session: Summer; Field: Biomedical Research, Engineering, Computational Science, Laboratory Science",51.85%,keep_separate,146,153
