group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_8628,2343,2354,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Traffic Light System,"3D Design, CAD, Engineering, Design Thinking","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8629,2343,2355,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, CAD, Engineering, Design Thinking","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8630,2343,2356,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, CAD, Engineering, Design Thinking","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8631,2343,2357,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Temperature Monitor,"3D Design, CAD, Engineering, Design Thinking","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8632,2343,2358,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Servo Motor Control,"3D Design, CAD, Engineering, Design Thinking","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8633,2343,2359,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, CAD, Engineering, Design Thinking","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8634,2343,2360,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, CAD, Engineering, Design Thinking","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8635,2343,2361,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - LCD Display Project,"3D Design, CAD, Engineering, Design Thinking","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8636,2343,2362,Tinkercad - Introduction to 3D Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, CAD, Engineering, Design Thinking","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8637,2343,2363,Tinkercad - Introduction to 3D Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, CAD, Engineering, Design Thinking","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,76,keep_separate,Different STEM fields
VAR_8638,2343,2364,Tinkercad - Introduction to 3D Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, CAD, Engineering, Design Thinking","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8639,2343,2365,Tinkercad - Introduction to 3D Design,Tinkercad Codeblocks - Parametric Design,"3D Design, CAD, Engineering, Design Thinking","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,57,keep_separate,Different STEM fields
VAR_8640,2344,2345,Tinkercad - Name Tag Design,Tinkercad - House Design Project,"3D Design, CAD, Personalization","3D Design, Architecture, Engineering, Mathematics",https://www.tinkercad.com/learn,68,keep_separate,Different STEM fields
VAR_8641,2344,2346,Tinkercad - Name Tag Design,Tinkercad - Keychain Design,"3D Design, CAD, Personalization","3D Design, Manufacturing, Engineering",https://www.tinkercad.com/learn,78,keep_separate,Different STEM fields
VAR_8642,2344,2347,Tinkercad - Name Tag Design,Tinkercad - Robot Character Design,"3D Design, CAD, Personalization","3D Design, Art, Robotics, Character Design",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8643,2344,2348,Tinkercad - Name Tag Design,Tinkercad - Castle Design,"3D Design, CAD, Personalization","3D Design, Architecture, History, Engineering",https://www.tinkercad.com/learn,81,keep_separate,Different STEM fields
VAR_8644,2344,2349,Tinkercad - Name Tag Design,Tinkercad - Jewelry Design,"3D Design, CAD, Personalization","3D Design, Fashion, Geometry, Manufacturing",https://www.tinkercad.com/learn,75,keep_separate,Different STEM fields
VAR_8645,2344,2350,Tinkercad - Name Tag Design,Tinkercad - Mechanical Gears Design,"3D Design, CAD, Personalization","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,74,keep_separate,Different STEM fields
VAR_8646,2344,2351,Tinkercad - Name Tag Design,Tinkercad - Box Design for 3D Printing,"3D Design, CAD, Personalization","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,58,keep_separate,Different STEM fields
VAR_8647,2344,2352,Tinkercad - Name Tag Design,Tinkercad - Minecraft Character Design,"3D Design, CAD, Personalization","3D Design, Game Design, Art",https://www.tinkercad.com/learn,71,keep_separate,Different STEM fields
VAR_8648,2344,2353,Tinkercad - Name Tag Design,Tinkercad Circuits - LED Blink Basics,"3D Design, CAD, Personalization","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8649,2344,2354,Tinkercad - Name Tag Design,Tinkercad Circuits - Traffic Light System,"3D Design, CAD, Personalization","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8650,2344,2355,Tinkercad - Name Tag Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, CAD, Personalization","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8651,2344,2356,Tinkercad - Name Tag Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, CAD, Personalization","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8652,2344,2357,Tinkercad - Name Tag Design,Tinkercad Circuits - Temperature Monitor,"3D Design, CAD, Personalization","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8653,2344,2358,Tinkercad - Name Tag Design,Tinkercad Circuits - Servo Motor Control,"3D Design, CAD, Personalization","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8654,2344,2359,Tinkercad - Name Tag Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, CAD, Personalization","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8655,2344,2360,Tinkercad - Name Tag Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, CAD, Personalization","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8656,2344,2361,Tinkercad - Name Tag Design,Tinkercad Circuits - LCD Display Project,"3D Design, CAD, Personalization","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8657,2344,2362,Tinkercad - Name Tag Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, CAD, Personalization","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8658,2344,2363,Tinkercad - Name Tag Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, CAD, Personalization","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8659,2344,2364,Tinkercad - Name Tag Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, CAD, Personalization","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8660,2344,2365,Tinkercad - Name Tag Design,Tinkercad Codeblocks - Parametric Design,"3D Design, CAD, Personalization","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8661,2345,2346,Tinkercad - House Design Project,Tinkercad - Keychain Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Manufacturing, Engineering",https://www.tinkercad.com/learn,68,keep_separate,Different STEM fields
VAR_8662,2345,2347,Tinkercad - House Design Project,Tinkercad - Robot Character Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Art, Robotics, Character Design",https://www.tinkercad.com/learn,64,keep_separate,Different STEM fields
VAR_8663,2345,2348,Tinkercad - House Design Project,Tinkercad - Castle Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Architecture, History, Engineering",https://www.tinkercad.com/learn,74,keep_separate,Different STEM fields
VAR_8664,2345,2349,Tinkercad - House Design Project,Tinkercad - Jewelry Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Fashion, Geometry, Manufacturing",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8665,2345,2350,Tinkercad - House Design Project,Tinkercad - Mechanical Gears Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,63,keep_separate,Different STEM fields
VAR_8666,2345,2351,Tinkercad - House Design Project,Tinkercad - Box Design for 3D Printing,"3D Design, Architecture, Engineering, Mathematics","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8667,2345,2352,Tinkercad - House Design Project,Tinkercad - Minecraft Character Design,"3D Design, Architecture, Engineering, Mathematics","3D Design, Game Design, Art",https://www.tinkercad.com/learn,60,keep_separate,Different STEM fields
VAR_8668,2345,2353,Tinkercad - House Design Project,Tinkercad Circuits - LED Blink Basics,"3D Design, Architecture, Engineering, Mathematics","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8669,2345,2354,Tinkercad - House Design Project,Tinkercad Circuits - Traffic Light System,"3D Design, Architecture, Engineering, Mathematics","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8670,2345,2355,Tinkercad - House Design Project,Tinkercad Circuits - Distance Sensor Project,"3D Design, Architecture, Engineering, Mathematics","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,66,keep_separate,Different STEM fields
VAR_8671,2345,2356,Tinkercad - House Design Project,Tinkercad Circuits - Piano with Buzzer,"3D Design, Architecture, Engineering, Mathematics","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8672,2345,2357,Tinkercad - House Design Project,Tinkercad Circuits - Temperature Monitor,"3D Design, Architecture, Engineering, Mathematics","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8673,2345,2358,Tinkercad - House Design Project,Tinkercad Circuits - Servo Motor Control,"3D Design, Architecture, Engineering, Mathematics","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8674,2345,2359,Tinkercad - House Design Project,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Architecture, Engineering, Mathematics","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8675,2345,2360,Tinkercad - House Design Project,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Architecture, Engineering, Mathematics","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8676,2345,2361,Tinkercad - House Design Project,Tinkercad Circuits - LCD Display Project,"3D Design, Architecture, Engineering, Mathematics","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,64,keep_separate,Different STEM fields
VAR_8677,2345,2362,Tinkercad - House Design Project,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Architecture, Engineering, Mathematics","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8678,2345,2363,Tinkercad - House Design Project,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Architecture, Engineering, Mathematics","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8679,2345,2364,Tinkercad - House Design Project,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Architecture, Engineering, Mathematics","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8680,2345,2365,Tinkercad - House Design Project,Tinkercad Codeblocks - Parametric Design,"3D Design, Architecture, Engineering, Mathematics","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,56,keep_separate,Different STEM fields
VAR_8681,2346,2347,Tinkercad - Keychain Design,Tinkercad - Robot Character Design,"3D Design, Manufacturing, Engineering","3D Design, Art, Robotics, Character Design",https://www.tinkercad.com/learn,72,keep_separate,Different STEM fields
VAR_8682,2346,2348,Tinkercad - Keychain Design,Tinkercad - Castle Design,"3D Design, Manufacturing, Engineering","3D Design, Architecture, History, Engineering",https://www.tinkercad.com/learn,81,keep_separate,Different STEM fields
VAR_8683,2346,2349,Tinkercad - Keychain Design,Tinkercad - Jewelry Design,"3D Design, Manufacturing, Engineering","3D Design, Fashion, Geometry, Manufacturing",https://www.tinkercad.com/learn,79,keep_separate,Different STEM fields
VAR_8684,2346,2350,Tinkercad - Keychain Design,Tinkercad - Mechanical Gears Design,"3D Design, Manufacturing, Engineering","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,77,keep_separate,Different STEM fields
VAR_8685,2346,2351,Tinkercad - Keychain Design,Tinkercad - Box Design for 3D Printing,"3D Design, Manufacturing, Engineering","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,58,keep_separate,Different STEM fields
VAR_8686,2346,2352,Tinkercad - Keychain Design,Tinkercad - Minecraft Character Design,"3D Design, Manufacturing, Engineering","3D Design, Game Design, Art",https://www.tinkercad.com/learn,71,keep_separate,Different STEM fields
VAR_8687,2346,2353,Tinkercad - Keychain Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Manufacturing, Engineering","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,56,keep_separate,Different STEM fields
VAR_8688,2346,2354,Tinkercad - Keychain Design,Tinkercad Circuits - Traffic Light System,"3D Design, Manufacturing, Engineering","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8689,2346,2355,Tinkercad - Keychain Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Manufacturing, Engineering","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8690,2346,2356,Tinkercad - Keychain Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Manufacturing, Engineering","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8691,2346,2357,Tinkercad - Keychain Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Manufacturing, Engineering","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8692,2346,2358,Tinkercad - Keychain Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Manufacturing, Engineering","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,45,keep_separate,Different STEM fields
VAR_8693,2346,2359,Tinkercad - Keychain Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Manufacturing, Engineering","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8694,2346,2360,Tinkercad - Keychain Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Manufacturing, Engineering","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8695,2346,2361,Tinkercad - Keychain Design,Tinkercad Circuits - LCD Display Project,"3D Design, Manufacturing, Engineering","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8696,2346,2362,Tinkercad - Keychain Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Manufacturing, Engineering","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8697,2346,2363,Tinkercad - Keychain Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Manufacturing, Engineering","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8698,2346,2364,Tinkercad - Keychain Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Manufacturing, Engineering","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8699,2346,2365,Tinkercad - Keychain Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Manufacturing, Engineering","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,63,keep_separate,Different STEM fields
VAR_8700,2347,2348,Tinkercad - Robot Character Design,Tinkercad - Castle Design,"3D Design, Art, Robotics, Character Design","3D Design, Architecture, History, Engineering",https://www.tinkercad.com/learn,78,keep_separate,Different STEM fields
VAR_8701,2347,2349,Tinkercad - Robot Character Design,Tinkercad - Jewelry Design,"3D Design, Art, Robotics, Character Design","3D Design, Fashion, Geometry, Manufacturing",https://www.tinkercad.com/learn,70,keep_separate,Different STEM fields
VAR_8702,2347,2350,Tinkercad - Robot Character Design,Tinkercad - Mechanical Gears Design,"3D Design, Art, Robotics, Character Design","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,72,keep_separate,Different STEM fields
VAR_8703,2347,2351,Tinkercad - Robot Character Design,Tinkercad - Box Design for 3D Printing,"3D Design, Art, Robotics, Character Design","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,58,keep_separate,Different STEM fields
VAR_8704,2347,2352,Tinkercad - Robot Character Design,Tinkercad - Minecraft Character Design,"3D Design, Art, Robotics, Character Design","3D Design, Game Design, Art",https://www.tinkercad.com/learn,86,keep_separate,Different STEM fields
VAR_8705,2347,2353,Tinkercad - Robot Character Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Art, Robotics, Character Design","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8706,2347,2354,Tinkercad - Robot Character Design,Tinkercad Circuits - Traffic Light System,"3D Design, Art, Robotics, Character Design","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8707,2347,2355,Tinkercad - Robot Character Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Art, Robotics, Character Design","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8708,2347,2356,Tinkercad - Robot Character Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Art, Robotics, Character Design","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8709,2347,2357,Tinkercad - Robot Character Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Art, Robotics, Character Design","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8710,2347,2358,Tinkercad - Robot Character Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Art, Robotics, Character Design","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,54,keep_separate,Different STEM fields
VAR_8711,2347,2359,Tinkercad - Robot Character Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Art, Robotics, Character Design","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8712,2347,2360,Tinkercad - Robot Character Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Art, Robotics, Character Design","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8713,2347,2361,Tinkercad - Robot Character Design,Tinkercad Circuits - LCD Display Project,"3D Design, Art, Robotics, Character Design","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8714,2347,2362,Tinkercad - Robot Character Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Art, Robotics, Character Design","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8715,2347,2363,Tinkercad - Robot Character Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Art, Robotics, Character Design","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8716,2347,2364,Tinkercad - Robot Character Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Art, Robotics, Character Design","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,56,keep_separate,Different STEM fields
VAR_8717,2347,2365,Tinkercad - Robot Character Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Art, Robotics, Character Design","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,70,keep_separate,Different STEM fields
VAR_8718,2348,2349,Tinkercad - Castle Design,Tinkercad - Jewelry Design,"3D Design, Architecture, History, Engineering","3D Design, Fashion, Geometry, Manufacturing",https://www.tinkercad.com/learn,78,keep_separate,Different STEM fields
VAR_8719,2348,2350,Tinkercad - Castle Design,Tinkercad - Mechanical Gears Design,"3D Design, Architecture, History, Engineering","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,77,keep_separate,Different STEM fields
VAR_8720,2348,2351,Tinkercad - Castle Design,Tinkercad - Box Design for 3D Printing,"3D Design, Architecture, History, Engineering","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,60,keep_separate,Different STEM fields
VAR_8721,2348,2352,Tinkercad - Castle Design,Tinkercad - Minecraft Character Design,"3D Design, Architecture, History, Engineering","3D Design, Game Design, Art",https://www.tinkercad.com/learn,73,keep_separate,Different STEM fields
VAR_8722,2348,2353,Tinkercad - Castle Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Architecture, History, Engineering","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,55,keep_separate,Different STEM fields
VAR_8723,2348,2354,Tinkercad - Castle Design,Tinkercad Circuits - Traffic Light System,"3D Design, Architecture, History, Engineering","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8724,2348,2355,Tinkercad - Castle Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Architecture, History, Engineering","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8725,2348,2356,Tinkercad - Castle Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Architecture, History, Engineering","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8726,2348,2357,Tinkercad - Castle Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Architecture, History, Engineering","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8727,2348,2358,Tinkercad - Castle Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Architecture, History, Engineering","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8728,2348,2359,Tinkercad - Castle Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Architecture, History, Engineering","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8729,2348,2360,Tinkercad - Castle Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Architecture, History, Engineering","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8730,2348,2361,Tinkercad - Castle Design,Tinkercad Circuits - LCD Display Project,"3D Design, Architecture, History, Engineering","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8731,2348,2362,Tinkercad - Castle Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Architecture, History, Engineering","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8732,2348,2363,Tinkercad - Castle Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Architecture, History, Engineering","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8733,2348,2364,Tinkercad - Castle Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Architecture, History, Engineering","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8734,2348,2365,Tinkercad - Castle Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Architecture, History, Engineering","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,65,keep_separate,Different STEM fields
VAR_8735,2349,2350,Tinkercad - Jewelry Design,Tinkercad - Mechanical Gears Design,"3D Design, Fashion, Geometry, Manufacturing","3D Design, Mechanical Engineering, Physics, Mathematics",https://www.tinkercad.com/learn,72,keep_separate,Different STEM fields
VAR_8736,2349,2351,Tinkercad - Jewelry Design,Tinkercad - Box Design for 3D Printing,"3D Design, Fashion, Geometry, Manufacturing","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,59,keep_separate,Different STEM fields
VAR_8737,2349,2352,Tinkercad - Jewelry Design,Tinkercad - Minecraft Character Design,"3D Design, Fashion, Geometry, Manufacturing","3D Design, Game Design, Art",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8738,2349,2353,Tinkercad - Jewelry Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,54,keep_separate,Different STEM fields
VAR_8739,2349,2354,Tinkercad - Jewelry Design,Tinkercad Circuits - Traffic Light System,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8740,2349,2355,Tinkercad - Jewelry Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8741,2349,2356,Tinkercad - Jewelry Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8742,2349,2357,Tinkercad - Jewelry Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8743,2349,2358,Tinkercad - Jewelry Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8744,2349,2359,Tinkercad - Jewelry Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,52,keep_separate,Different STEM fields
VAR_8745,2349,2360,Tinkercad - Jewelry Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8746,2349,2361,Tinkercad - Jewelry Design,Tinkercad Circuits - LCD Display Project,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
